precinct,district,office,writein,party_detailed,party_simplified,candidate,dataverse,mode,votes,jurisdiction_name,state,year,stage,state_po,state_fips,state_cen,state_ic,date,jurisdiction_fips,county_name,county_fips,readme_check,magnitude,special
24-04,010,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,LEILANI M SOON,,MAIL IN,380,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,024,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JILLIAN T ANDERSON,,MAIL IN,332,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,024,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ADRIAN TAM,,MAIL IN,1006,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,332,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,514,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,362,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,474,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,423,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,346,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,390,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,406,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,CHARTER QUESTION #1,FALSE,,,YES,,MAIL IN,774,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,CHARTER QUESTION #1,FALSE,,,NO,,MAIL IN,521,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,CHARTER QUESTION #2,FALSE,,,YES,,MAIL IN,1045,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,CHARTER QUESTION #2,FALSE,,,NO,,MAIL IN,247,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,CHARTER QUESTION #3,FALSE,,,YES,,MAIL IN,1063,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,CHARTER QUESTION #3,FALSE,,,NO,,MAIL IN,214,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,CHARTER QUESTION #4,FALSE,,,YES,,MAIL IN,813,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
24-04,,CHARTER QUESTION #4,FALSE,,,NO,,MAIL IN,361,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,26,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,11,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,591,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,27,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,2072,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,001,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ED CASE,HOUSE,MAIL IN,2102,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,001,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CONRAD KRESS,HOUSE,MAIL IN,595,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,836,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,1947,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,012,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,BLAKE BOYD,,MAIL IN,657,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,012,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,SHARON Y MORIWAKI,,MAIL IN,1982,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,025,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,ROB NOVAK,,MAIL IN,682,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,025,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,SCOTT K SAIKI,,MAIL IN,1965,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,688,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,1010,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,788,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,928,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,815,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,687,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,714,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,819,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,CHARTER QUESTION #1,FALSE,,,YES,,MAIL IN,1394,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,CHARTER QUESTION #1,FALSE,,,NO,,MAIL IN,1152,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,CHARTER QUESTION #2,FALSE,,,YES,,MAIL IN,1918,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,CHARTER QUESTION #2,FALSE,,,NO,,MAIL IN,638,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,CHARTER QUESTION #3,FALSE,,,YES,,MAIL IN,2030,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,CHARTER QUESTION #3,FALSE,,,NO,,MAIL IN,503,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,CHARTER QUESTION #4,FALSE,,,YES,,MAIL IN,1521,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-01,,CHARTER QUESTION #4,FALSE,,,NO,,MAIL IN,834,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,4,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,2,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,146,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,403,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,001,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ED CASE,HOUSE,MAIL IN,412,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,001,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CONRAD KRESS,HOUSE,MAIL IN,145,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,195,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,382,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,011,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,CAROL FUKUNAGA,,MAIL IN,378,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,011,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,BENJAMIN SAKAI,,MAIL IN,176,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,025,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,ROB NOVAK,,MAIL IN,184,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,025,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,SCOTT K SAIKI,,MAIL IN,353,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,161,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,231,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,191,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,209,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,182,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,147,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,178,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,175,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,CHARTER QUESTION #1,FALSE,,,YES,,MAIL IN,318,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,CHARTER QUESTION #1,FALSE,,,NO,,MAIL IN,230,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,CHARTER QUESTION #2,FALSE,,,YES,,MAIL IN,418,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,CHARTER QUESTION #2,FALSE,,,NO,,MAIL IN,128,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,CHARTER QUESTION #3,FALSE,,,YES,,MAIL IN,444,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,CHARTER QUESTION #3,FALSE,,,NO,,MAIL IN,106,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,CHARTER QUESTION #4,FALSE,,,YES,,MAIL IN,327,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-02,,CHARTER QUESTION #4,FALSE,,,NO,,MAIL IN,181,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,13,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,4,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,220,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,11,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,894,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,001,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ED CASE,HOUSE,MAIL IN,894,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,001,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CONRAD KRESS,HOUSE,MAIL IN,226,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,296,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,863,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,013,STATE SENATOR,FALSE,,,MICHELLE KWOCK,,MAIL IN,86,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,013,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,KARL RHOADS,,MAIL IN,693,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,013,STATE SENATOR,FALSE,GREEN,OTHER,KAPONOALULI SOUZA,,MAIL IN,86,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,013,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,MATTHEW TINAY,,MAIL IN,206,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,025,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,ROB NOVAK,,MAIL IN,257,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,025,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,SCOTT K SAIKI,,MAIL IN,823,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,300,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,429,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,340,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,393,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,354,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,271,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,289,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,345,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,006,COUNCILMEMBER,FALSE,,,TYLER DOS SANTOS-TAM,,MAIL IN,474,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,006,COUNCILMEMBER,FALSE,,,TRACI K TOGUCHI,,MAIL IN,534,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,CHARTER QUESTION #1,FALSE,,,YES,,MAIL IN,625,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,CHARTER QUESTION #1,FALSE,,,NO,,MAIL IN,448,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,CHARTER QUESTION #2,FALSE,,,YES,,MAIL IN,810,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,CHARTER QUESTION #2,FALSE,,,NO,,MAIL IN,268,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,CHARTER QUESTION #3,FALSE,,,YES,,MAIL IN,853,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,CHARTER QUESTION #3,FALSE,,,NO,,MAIL IN,217,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,CHARTER QUESTION #4,FALSE,,,YES,,MAIL IN,649,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-03,,CHARTER QUESTION #4,FALSE,,,NO,,MAIL IN,354,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,31,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,15,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,594,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,35,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,2330,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,001,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ED CASE,HOUSE,MAIL IN,2338,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,001,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CONRAD KRESS,HOUSE,MAIL IN,616,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,866,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,2188,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,012,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,BLAKE BOYD,,MAIL IN,685,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,012,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,SHARON Y MORIWAKI,,MAIL IN,2203,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
25-04,025,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,ROB NOVAK,,MAIL IN,710,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
